        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_1_56  |        cher_lg_Tank  |          PMT number 1 0 0 6 7  |                   38.772*cm 235.673*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 56 
 cher_lg_PMT_30_1_57  |        cher_lg_Tank  |          PMT number 1 0 0 7 0  |                   39.046*cm 233.525*cm 233.267*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 57 
 cher_lg_PMT_30_1_58  |        cher_lg_Tank  |          PMT number 1 0 0 7 1  |                   39.098*cm 233.816*cm 233.846*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 58 
 cher_lg_PMT_30_1_59  |        cher_lg_Tank  |          PMT number 1 0 0 7 2  |                   39.150*cm 234.106*cm 234.425*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 59 
 cher_lg_PMT_30_1_60  |        cher_lg_Tank  |          PMT number 1 0 0 7 3  |                   39.203*cm 234.397*cm 235.005*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 60 
 cher_lg_PMT_30_1_61  |        cher_lg_Tank  |          PMT number 1 0 0 7 4  |                   39.255*cm 234.687*cm 235.584*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 61 
 cher_lg_PMT_30_1_62  |        cher_lg_Tank  |          PMT number 1 0 0 7 5  |                   39.307*cm 234.977*cm 236.163*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 62 
 cher_lg_PMT_30_1_63  |        cher_lg_Tank  |          PMT number 1 0 0 7 6  |                   39.359*cm 235.268*cm 236.742*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 63 
 cher_lg_PMT_30_1_64  |        cher_lg_Tank  |          PMT number 1 0 0 7 7  |                   39.412*cm 235.558*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 1 pixel manual 64 
cher_lg_PMT_Window_30_0_0  |        cher_lg_Tank  |      PMT number window 30 0 0  |                   36.976*cm 234.870*cm 235.333*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_0_0  |        cher_lg_Tank  |  PMT number lightBlock 30 0 0  |                   37.293*cm 236.633*cm 234.420*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
  cher_lg_PMT_30_2_1  |        cher_lg_Tank  |          PMT number 1 0 1 0 0  |                   34.986*cm 236.654*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 1 
  cher_lg_PMT_30_2_2  |        cher_lg_Tank  |          PMT number 1 0 1 0 1  |                   35.038*cm 236.945*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 2 
  cher_lg_PMT_30_2_3  |        cher_lg_Tank  |          PMT number 1 0 1 0 2  |                   35.090*cm 237.235*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 3 
  cher_lg_PMT_30_2_4  |        cher_lg_Tank  |          PMT number 1 0 1 0 3  |                   35.143*cm 237.526*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 4 
  cher_lg_PMT_30_2_5  |        cher_lg_Tank  |          PMT number 1 0 1 0 4  |                   35.195*cm 237.816*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 5 
  cher_lg_PMT_30_2_6  |        cher_lg_Tank  |          PMT number 1 0 1 0 5  |                   35.247*cm 238.107*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 6 
  cher_lg_PMT_30_2_7  |        cher_lg_Tank  |          PMT number 1 0 1 0 6  |                   35.299*cm 238.397*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 7 
  cher_lg_PMT_30_2_8  |        cher_lg_Tank  |          PMT number 1 0 1 0 7  |                   35.352*cm 238.687*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 8 
  cher_lg_PMT_30_2_9  |        cher_lg_Tank  |          PMT number 1 0 1 1 0  |                   35.626*cm 236.539*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 9 
 cher_lg_PMT_30_2_10  |        cher_lg_Tank  |          PMT number 1 0 1 1 1  |                   35.678*cm 236.830*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 10 
 cher_lg_PMT_30_2_11  |        cher_lg_Tank  |          PMT number 1 0 1 1 2  |                   35.730*cm 237.120*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 11 
 cher_lg_PMT_30_2_12  |        cher_lg_Tank  |          PMT number 1 0 1 1 3  |                   35.782*cm 237.411*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 12 
 cher_lg_PMT_30_2_13  |        cher_lg_Tank  |          PMT number 1 0 1 1 4  |                   35.835*cm 237.701*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 13 
 cher_lg_PMT_30_2_14  |        cher_lg_Tank  |          PMT number 1 0 1 1 5  |                   35.887*cm 237.992*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 14 
 cher_lg_PMT_30_2_15  |        cher_lg_Tank  |          PMT number 1 0 1 1 6  |                   35.939*cm 238.282*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 15 
 cher_lg_PMT_30_2_16  |        cher_lg_Tank  |          PMT number 1 0 1 1 7  |                   35.991*cm 238.572*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 16 
 cher_lg_PMT_30_2_17  |        cher_lg_Tank  |          PMT number 1 0 1 2 0  |                   36.265*cm 236.424*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 17 
 cher_lg_PMT_30_2_18  |        cher_lg_Tank  |          PMT number 1 0 1 2 1  |                   36.318*cm 236.715*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 18 
 cher_lg_PMT_30_2_19  |        cher_lg_Tank  |          PMT number 1 0 1 2 2  |                   36.370*cm 237.005*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 19 
 cher_lg_PMT_30_2_20  |        cher_lg_Tank  |          PMT number 1 0 1 2 3  |                   36.422*cm 237.296*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 20 
 cher_lg_PMT_30_2_21  |        cher_lg_Tank  |          PMT number 1 0 1 2 4  |                   36.474*cm 237.586*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 21 
 cher_lg_PMT_30_2_22  |        cher_lg_Tank  |          PMT number 1 0 1 2 5  |                   36.527*cm 237.876*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 22 
 cher_lg_PMT_30_2_23  |        cher_lg_Tank  |          PMT number 1 0 1 2 6  |                   36.579*cm 238.167*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 23 
 cher_lg_PMT_30_2_24  |        cher_lg_Tank  |          PMT number 1 0 1 2 7  |                   36.631*cm 238.457*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 24 
 cher_lg_PMT_30_2_25  |        cher_lg_Tank  |          PMT number 1 0 1 3 0  |                   36.905*cm 236.309*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 25 
 cher_lg_PMT_30_2_26  |        cher_lg_Tank  |          PMT number 1 0 1 3 1  |                   36.957*cm 236.600*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 26 
 cher_lg_PMT_30_2_27  |        cher_lg_Tank  |          PMT number 1 0 1 3 2  |                   37.010*cm 236.890*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 27 
 cher_lg_PMT_30_2_28  |        cher_lg_Tank  |          PMT number 1 0 1 3 3  |                   37.062*cm 237.180*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 28 
 cher_lg_PMT_30_2_29  |        cher_lg_Tank  |          PMT number 1 0 1 3 4  |                   37.114*cm 237.471*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 2 pixel manual 29 
